Name,Plate,sample_well,SampleDate,qPCR_well,Cp,gene,Col,Row,Experiment,Plot.ID.Old,Plot.IDNew,Vern,Cult,Pp,reason,exclude.all,exclude.VRN1,exclude.VRN2,exclude.Vrn3,exclude.EGF1a,exclude.Ta54227
BS80,GEP8,D3,2014-10-06,G6,NA,VRN1,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,H5,29.94,VRN1,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,G5,NA,VRN2,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,G6,NA,VRN2,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,H5,NA,VRN2,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,G5,NA,VRN3,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,G6,NA,VRN3,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,H5,NA,VRN3,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,G5,27.85,EGF1a,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,G6,NA,EGF1a,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,H5,27.96,EGF1a,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,G5,27.81,Ta54227,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,G6,NA,Ta54227,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS80,GEP8,D3,2014-10-06,H5,27.66,Ta54227,3,D,4,80,400080,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,M5,24.41,VRN1,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,M6,24.42,VRN1,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,N5,24.5,VRN1,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,M5,NA,VRN2,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,M6,NA,VRN2,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,N5,NA,VRN2,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,M5,24.81,VRN3,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,M6,24.89,VRN3,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,N5,NA,VRN3,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,M5,21.56,EGF1a,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,M6,21.63,EGF1a,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,N5,NA,EGF1a,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,M5,23.83,Ta54227,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,M6,23.83,Ta54227,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS81,GEP2,G3,2014-03-25,N5,NA,Ta54227,3,G,3,81,300081,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,K5,30.69,VRN1,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,K6,NA,VRN1,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,L5,30.52,VRN1,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,K5,NA,VRN2,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,K6,NA,VRN2,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,L5,NA,VRN2,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,K5,NA,VRN3,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,K6,NA,VRN3,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,L5,NA,VRN3,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,K5,29.61,EGF1a,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,K6,29.65,EGF1a,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,L5,NA,EGF1a,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,K5,28.59,Ta54227,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,K6,NA,Ta54227,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS84,GEP7,F3,2014-09-15,L5,28.42,Ta54227,3,F,4,84,400084,None,Batten Spr,8,Sampled wrongly,Y,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,C11,25.88,VRN1,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,C12,25.92,VRN1,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,D11,NA,VRN1,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,C11,NA,VRN2,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,C12,NA,VRN2,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,D11,NA,VRN2,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,C11,NA,VRN3,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,C12,NA,VRN3,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,D11,NA,VRN3,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,C11,NA,EGF1a,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,C12,23.78,EGF1a,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,D11,23.79,EGF1a,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,C11,25.76,Ta54227,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,C12,25.74,Ta54227,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,B6,2014-11-03,D11,25.84,Ta54227,6,B,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,M10,26.78,VRN1,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,M9,26.77,VRN1,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,N9,NA,VRN1,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,M10,NA,VRN2,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,M9,NA,VRN2,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,N9,NA,VRN2,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,M10,NA,VRN3,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,M9,NA,VRN3,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,N9,NA,VRN3,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,M10,25.05,EGF1a,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,M9,25.27,EGF1a,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,N9,25.18,EGF1a,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,M10,NA,Ta54227,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,M9,27.03,Ta54227,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS86,GEP9,G5,2014-10-28,N9,27.22,Ta54227,5,G,4,86,400086,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,M17,26.19,VRN1,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,M18,26.42,VRN1,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,N17,26.3,VRN1,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,M17,NA,VRN2,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,M18,NA,VRN2,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,N17,NA,VRN2,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,M17,NA,VRN3,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,M18,NA,VRN3,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,N17,NA,VRN3,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,M17,23.96,EGF1a,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,M18,23.98,EGF1a,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,N17,23.9,EGF1a,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,M17,23.51,Ta54227,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,M18,23.64,Ta54227,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS89,GEP6,G9,2014-08-23,N17,23.75,Ta54227,9,G,4,89,400089,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,O5,32.1,VRN1,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,O6,NA,VRN1,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,P5,32.44,VRN1,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,O5,NA,VRN2,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,O6,NA,VRN2,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,P5,NA,VRN2,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,O5,NA,VRN3,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,O6,NA,VRN3,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,P5,NA,VRN3,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,O5,29.06,EGF1a,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,O6,28.92,EGF1a,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,P5,NA,EGF1a,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,O5,29.8,Ta54227,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,O6,29.59,Ta54227,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS90,GEP7,H3,2014-09-15,P5,NA,Ta54227,3,H,4,90,400090,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,C11,30.42,VRN1,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,C12,30.69,VRN1,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,D11,NA,VRN1,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,C11,NA,VRN2,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,C12,NA,VRN2,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,D11,NA,VRN2,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,C11,NA,VRN3,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,C12,NA,VRN3,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,D11,NA,VRN3,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,C11,NA,EGF1a,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,C12,27.88,EGF1a,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,D11,27.95,EGF1a,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,C11,28.53,Ta54227,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,C12,28.81,Ta54227,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS91,GEP7,B6,2014-09-22,D11,NA,Ta54227,6,B,4,91,400091,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,G21,24.06,VRN1,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,G22,24.11,VRN1,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,H21,24.23,VRN1,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,G21,NA,VRN2,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,G22,NA,VRN2,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,H21,NA,VRN2,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,G21,28.39,VRN3,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,G22,28.45,VRN3,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,H21,28.4,VRN3,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,G21,22.59,EGF1a,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,G22,NA,EGF1a,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,H21,22.6,EGF1a,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,G21,22.94,Ta54227,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,G22,22.93,Ta54227,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP1,D11,2014-03-04,H21,NA,Ta54227,11,D,3,93,300093,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,E13,28.85,VRN1,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,E14,NA,VRN1,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,F13,28.83,VRN1,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,E13,NA,VRN2,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,E14,NA,VRN2,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,F13,NA,VRN2,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,E13,NA,VRN3,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,E14,NA,VRN3,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,F13,NA,VRN3,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,E13,26.18,EGF1a,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,E14,26.19,EGF1a,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,F13,NA,EGF1a,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,E13,26.29,Ta54227,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,E14,NA,Ta54227,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS93,GEP8,C7,2014-10-14,F13,26.31,Ta54227,7,C,4,93,400093,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,K11,25.86,VRN1,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,K12,NA,VRN1,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,L11,25.73,VRN1,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,K11,NA,VRN2,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,K12,NA,VRN2,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,L11,NA,VRN2,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,K11,NA,VRN3,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,K12,NA,VRN3,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,L11,NA,VRN3,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,K11,22.79,EGF1a,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,K12,22.64,EGF1a,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,L11,22.71,EGF1a,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,K11,22.63,Ta54227,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,K12,22.63,Ta54227,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS94,GEP6,F6,2014-08-18,L11,NA,Ta54227,6,F,4,94,400094,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,O19,28.2,VRN1,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,O20,28.44,VRN1,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,P19,NA,VRN1,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,O19,NA,VRN2,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,O20,NA,VRN2,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,P19,NA,VRN2,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,O19,NA,VRN3,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,O20,NA,VRN3,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,P19,NA,VRN3,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,O19,26.47,EGF1a,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,O20,26.52,EGF1a,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,P19,NA,EGF1a,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,O19,25.66,Ta54227,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,O20,25.69,Ta54227,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BS96,GEP6,H10,2014-09-01,P19,NA,Ta54227,10,H,4,96,400096,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
BW102,GEP1,B12,2014-03-11,C23,NA,VRN1,12,B,3,102,300102,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW102,GEP1,B12,2014-03-11,C24,NA,VRN1,12,B,3,102,300102,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW102,GEP1,B12,2014-03-11,D23,NA,VRN1,12,B,3,102,300102,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW102,GEP1,B12,2014-03-11,C23,31.42,VRN2,12,B,3,102,300102,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW102,GEP1,B12,2014-03-11,C24,NA,VRN2,12,B,3,102,300102,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW102,GEP1,B12,2014-03-11,D23,31.53,VRN2,12,B,3,102,300102,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW102,GEP1,B12,2014-03-11,C23,NA,VRN3,12,B,3,102,300102,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
